,0,1,Propertycount,2,3,4,5,6,7,8,9,10,Bedroom2,Distance,Landsize,Postcode,Bathroom,index,Lattitude,Rooms,Car,Longtitude
5954,0.0,0.0,3755.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,12.6,580.0,3020.0,1.0,5954,-37.7818,2,3.0,144.8393
832,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,13.9,604.0,3165.0,2.0,832,-37.9153,4,2.0,145.0707
3462,0.0,0.0,5629.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,12.8,605.0,3033.0,3.0,3462,-37.7459,3,2.0,144.8788
11386,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.3,0.0,3122.0,1.0,11388,-37.81519,1,1.0,145.03153
7643,0.0,0.0,7082.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.9,559.0,3055.0,1.0,7644,-37.7707,2,1.0,144.9488
54,0.0,0.0,3464.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,13.5,192.0,3042.0,1.0,54,-37.7177,2,1.0,144.8787
3451,0.0,0.0,5629.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,12.8,412.0,3033.0,1.0,3451,-37.7459,3,1.0,144.8643
6305,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.5,435.0,3071.0,1.0,6305,-37.7607,3,2.0,145.0105
10093,0.0,0.0,4019.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,270.0,3067.0,1.0,10094,-37.8023,3,1.0,144.99615
1481,1.0,0.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,11.8,1124.0,3105.0,2.0,1481,-37.7679,4,1.0,145.0958
4873,0.0,0.0,7717.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.5,236.0,3181.0,1.0,4873,-37.8478,2,2.0,144.9892
8038,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.6,520.0,3101.0,3.0,8039,-37.8101,5,1.0,145.0464
3335,0.0,0.0,3145.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,13.0,545.0,3166.0,2.0,3335,-37.9002,4,2.0,145.0773
6016,0.0,0.0,4217.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,13.3,581.0,3020.0,1.0,6016,-37.7712,4,2.0,144.8336
4926,0.0,0.0,14577.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.8,582.0,3072.0,1.0,4926,-37.7355,4,1.0,145.0178
9138,0.0,0.0,10926.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,19.6,606.0,3076.0,1.0,9139,-37.64954,3,2.0,145.03648
5797,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.1,1034.0,3182.0,1.0,5797,-37.8717,2,1.0,144.9829
10353,1.0,0.0,1554.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.8,617.0,3079.0,1.0,10354,-37.77212,3,2.0,145.05813
12003,1.0,0.0,10788.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,24.8,720.0,3156.0,2.0,12005,-37.87768,3,1.0,145.25918
5083,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.2,159.0,3073.0,1.0,5083,-37.7059,2,1.0,145.0115
6645,0.0,0.0,6543.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,7.0,197.0,3013.0,3.0,6645,-37.8197,3,2.0,144.8875
5490,0.0,0.0,2417.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.6,227.0,3011.0,3.0,5490,-37.8033,3,2.0,144.8897
768,0.0,0.0,6795.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,13.0,567.0,3204.0,2.0,768,-37.9144,5,2.0,145.0401
2065,0.0,0.0,3445.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.2,298.0,3058.0,2.0,2065,-37.7308,4,2.0,144.9836
11600,0.0,0.0,3589.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,8.6,158.0,3019.0,1.0,11602,-37.78893,3,1.0,144.84652
7311,0.0,0.0,2403.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,10.4,295.0,3163.0,2.0,7311,-37.8904,3,1.0,145.0387
8477,0.0,0.0,2329.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,14.9,555.0,3087.0,1.0,8478,-37.713,3,4.0,145.0894
12131,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,519.0,3073.0,1.0,12133,-37.73019,2,2.0,145.01712
4524,0.0,0.0,2651.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,11.5,783.0,3046.0,2.0,4524,-37.7207,5,4.0,144.9263
10524,0.0,0.0,4217.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,10.5,471.0,3020.0,1.0,10525,-37.76951,3,1.0,144.83309
2717,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.4,132.0,3011.0,1.0,2717,-37.7946,2,1.0,144.8903
2079,0.0,0.0,4553.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.6,2886.0,3066.0,1.0,2079,-37.8042,2,1.0,144.9845
8914,0.0,0.0,7485.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.5,654.0,3044.0,1.0,8915,-37.72796,3,2.0,144.93885
951,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,13.9,261.0,3165.0,2.0,951,-37.9163,3,2.0,145.0779
8058,0.0,0.0,4675.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.4,0.0,3144.0,1.0,8059,-37.8691,1,1.0,145.0345
2482,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,9.4,463.0,3041.0,3.0,2482,-37.7379,5,2.0,144.9022
10454,0.0,0.0,5087.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,21.5,545.0,3195.0,1.0,10455,-37.99827,3,2.0,145.07497
9181,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.3,0.0,3122.0,2.0,9182,-37.83,3,2.0,145.04186
1759,0.0,0.0,7822.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.4,174.0,3163.0,1.0,1759,-37.8978,2,1.0,145.062
9984,0.0,0.0,6821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.8,1223.0,3051.0,3.0,9985,-37.8006,2,1.0,144.95418999999995
4422,0.0,0.0,11364.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.5,282.0,3070.0,2.0,4422,-37.7709,4,2.0,145.0057
6704,0.0,0.0,6543.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,7.0,261.0,3013.0,1.0,6704,-37.8209,2,0.0,144.8896
9916,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.3,241.0,3122.0,0.0,9917,-37.82679,2,0.0,145.03021
5182,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,527.0,3073.0,2.0,5182,-37.7238,3,1.0,144.9964
8533,0.0,0.0,6543.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,3013.0,1.0,8534,-37.8128,2,1.0,144.8953
3701,0.0,0.0,2671.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,7.5,458.0,3102.0,2.0,3701,-37.7981,4,2.0,145.0472
4243,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8.4,451.0,3015.0,1.0,4243,-37.8349,2,2.0,144.8714
688,0.0,0.0,7809.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.2,620.0,3104.0,2.0,688,-37.7985,4,3.0,145.0707
3432,0.0,0.0,1202.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,15.0,119.0,3021.0,2.0,3432,-37.7328,3,1.0,144.8194
4944,0.0,0.0,14577.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.8,106.0,3072.0,1.0,4944,-37.7306,2,1.0,144.9993
966,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,13.9,750.0,3165.0,1.0,966,-37.9325,2,2.0,145.0694
11581,0.0,0.0,4502.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,9.5,577.0,3034.0,2.0,11583,-37.75261,5,3.0,144.85631
10395,0.0,0.0,6065.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,31.7,740.0,3337.0,2.0,10396,-37.68052,3,2.0,144.55106
2713,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.4,320.0,3011.0,1.0,2713,-37.7964,2,1.0,144.8871
4757,0.0,0.0,8648.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.8,210.0,3207.0,2.0,4757,-37.8382,3,1.0,144.9272
11657,0.0,0.0,8989.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.2,371.0,3184.0,1.0,11659,-37.87872,2,1.0,144.98894
6320,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.5,909.0,3071.0,1.0,6320,-37.7633,2,1.0,145.0103
5975,0.0,0.0,3755.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,12.6,505.0,3020.0,1.0,5975,-37.7798,3,2.0,144.8352
3572,0.0,0.0,5263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.2,0.0,3031.0,1.0,3572,-37.7966,2,1.0,144.9254
5299,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.6,254.0,3121.0,1.0,5299,-37.8201,4,0.0,144.9898
1990,0.0,0.0,11204.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.8,515.0,3058.0,3.0,1990,-37.7537,4,1.0,144.9766
1205,0.0,0.0,6938.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,10.7,598.0,3187.0,3.0,1205,-37.9075,4,2.0,145.0248
4971,0.0,0.0,14577.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.8,421.0,3072.0,1.0,4971,-37.738,3,1.0,145.0064
11873,0.0,0.0,2185.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,10.5,100.0,3020.0,1.0,11875,-37.77956,2,1.0,144.82519
6783,0.0,0.0,5533.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,0.0,3057.0,1.0,6783,-37.765,1,1.0,144.9731
3600,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,5.6,400.0,3101.0,2.0,3600,-37.8147,4,2.0,145.0438
6490,0.0,0.0,6380.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,332.0,3016.0,2.0,6490,-37.8652,3,2.0,144.9019
8609,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,9.4,521.0,3041.0,2.0,8610,-37.7372,4,2.0,144.9022
12182,0.0,0.0,7955.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,15.3,585.0,3074.0,1.0,12184,-37.67681,3,1.0,145.00323
8070,0.0,0.0,8801.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.2,230.0,3145.0,2.0,8071,-37.8806,4,2.0,145.0831
8577,0.0,0.0,5682.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,9.7,288.0,3103.0,2.0,8578,-37.8078,2,2.0,145.1031
7973,1.0,0.0,2890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.6,152.0,3084.0,3.0,7974,-37.7505,4,2.0,145.0703
11361,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.1,0.0,3011.0,1.0,11363,-37.79633,3,1.0,144.88526000000005
1625,0.0,0.0,8920.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,7.8,970.0,3124.0,1.0,1625,-37.8344,3,1.0,145.0818
536,0.0,0.0,5682.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,9.7,121.0,3103.0,1.0,536,-37.8112,2,1.0,145.0881
8766,0.0,0.0,6786.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.6,151.0,3053.0,2.0,8767,-37.79449,3,2.0,144.97406
7970,1.0,0.0,2890.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.6,600.0,3084.0,2.0,7971,-37.7523,3,0.0,145.0676
4212,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.4,757.0,3015.0,1.0,4212,-37.8411,4,3.0,144.889
6456,0.0,0.0,2329.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,14.9,798.0,3087.0,1.0,6456,-37.7112,3,2.0,145.0869
3507,0.0,0.0,5263.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.2,166.0,3031.0,1.0,3507,-37.7929,3,1.0,144.9197
8393,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,6.1,246.0,3182.0,1.0,8394,-37.8635,3,0.0,144.991
9524,0.0,0.0,10926.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,19.6,558.0,3076.0,1.0,9525,-37.64666,4,3.0,145.03062
7112,0.0,0.0,1808.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.8,0.0,3012.0,1.0,7112,-37.8096,2,1.0,144.874
2708,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.4,262.0,3011.0,1.0,2708,-37.8022,3,0.0,144.8924
5031,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,779.0,3073.0,1.0,5031,-37.7292,3,2.0,145.0214
6514,0.0,0.0,6380.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,250.0,3016.0,2.0,6514,-37.8667,3,2.0,144.903
4662,0.0,0.0,7485.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.9,558.0,3044.0,1.0,4662,-37.7153,2,1.0,144.9434
4021,0.0,0.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.1,123.0,3206.0,1.0,4021,-37.8551,2,0.0,144.968
1854,0.0,0.0,5051.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,9.3,255.0,3162.0,2.0,1854,-37.8887,2,1.0,145.0207
11505,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.7,10.0,3141.0,1.0,11507,-37.84157,1,1.0,144.98935
2872,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,13.0,487.0,3046.0,3.0,2872,-37.7088,5,1.0,144.92600000000004
3030,0.0,0.0,5454.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,13.7,723.0,3188.0,1.0,3030,-37.9437,4,1.0,145.0175
9397,0.0,0.0,5301.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,200.0,3018.0,2.0,9398,-37.86837,3,2.0,144.81502
1645,0.0,0.0,3265.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,342.0,3126.0,1.0,1645,-37.8326,2,1.0,145.08100000000005
3417,1.0,0.0,5549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.9,134.0,3079.0,1.0,3417,-37.7582,2,1.0,145.034
3476,0.0,0.0,5629.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,12.8,224.0,3033.0,2.0,3476,-37.749,3,2.0,144.8599
11664,0.0,0.0,9264.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.5,0.0,3040.0,1.0,11666,-37.75547,1,1.0,144.91326999999995
1792,0.0,0.0,7822.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.4,99.0,3163.0,1.0,1792,-37.8946,2,1.0,145.0588
3797,0.0,0.0,4675.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,7.4,471.0,3144.0,2.0,3797,-37.851,3,4.0,145.0316
3368,1.0,0.0,5549.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.9,557.0,3079.0,1.0,3368,-37.7568,2,1.0,145.0355
7196,0.0,0.0,3578.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.8,0.0,3204.0,1.0,7196,-37.9038,1,1.0,145.0454
11961,1.0,0.0,11925.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,23.0,981.0,3136.0,1.0,11963,-37.78444,3,1.0,145.30267
5109,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,11.2,820.0,3073.0,2.0,5109,-37.6945,4,4.0,144.99200000000005
6024,0.0,0.0,4217.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,13.3,692.0,3020.0,1.0,6024,-37.771,3,2.0,144.8428
8795,1.0,0.0,6990.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,18.0,848.0,3095.0,2.0,8796,-37.70913,3,0.0,145.1647
11341,1.0,0.0,6990.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,18.0,791.0,3095.0,3.0,11343,-37.71296,4,2.0,145.13773
126,0.0,0.0,2211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.4,155.0,3078.0,2.0,126,-37.7804,2,3.0,145.0308
5959,0.0,0.0,3755.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,12.6,490.0,3020.0,1.0,5959,-37.7892,3,1.0,144.8432
3876,0.0,0.0,8801.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,11.2,798.0,3145.0,2.0,3876,-37.8719,4,4.0,145.0511
4451,0.0,0.0,11364.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.5,0.0,3070.0,1.0,4451,-37.7711,2,1.0,145.013
7147,0.0,0.0,4442.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,12.1,293.0,3163.0,2.0,7147,-37.9033,2,1.0,145.0727
3531,0.0,0.0,5263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.2,4267.0,3031.0,1.0,3531,-37.7966,1,1.0,144.9254
10922,0.0,0.0,10579.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,10.5,396.0,3186.0,2.0,10924,-37.88779,4,1.0,144.99933
827,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.9,818.0,3165.0,1.0,827,-37.9241,3,2.0,145.0539
9831,0.0,0.0,1989.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,31.2,179.0,3197.0,1.0,9832,-38.07483,3,1.0,145.13133
7790,1.0,0.0,9028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.9,261.0,3108.0,1.0,7791,-37.7731,2,1.0,145.1044
984,1.0,0.0,4605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,13.1,150.0,3128.0,2.0,984,-37.8287,3,1.0,145.1319
7783,0.0,0.0,1123.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.5,117.0,3121.0,1.0,7784,-37.8298,3,1.0,144.9923
10380,1.0,0.0,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.6,248.0,3093.0,2.0,10381,-37.72473,2,2.0,145.11657
11700,1.0,0.0,3794.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,21.3,693.0,3135.0,1.0,11702,-37.82536,3,2.0,145.24893
2443,0.0,0.0,9264.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0,201.0,3040.0,1.0,2443,-37.7454,2,1.0,144.928
8554,0.0,0.0,3464.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,13.5,305.0,3042.0,2.0,8555,-37.7284,3,2.0,144.8874
10541,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,364.0,3071.0,2.0,10542,-37.75807,4,0.0,145.00782
345,0.0,0.0,6567.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,5.9,298.0,3032.0,2.0,345,-37.7778,4,1.0,144.9131
814,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,13.9,0.0,3165.0,2.0,814,-37.9212,2,1.0,145.0674
6166,0.0,0.0,5457.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.2,702.0,3127.0,2.0,6166,-37.8345,4,2.0,145.095
11069,1.0,0.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.8,430.0,3081.0,1.0,11071,-37.74962,3,1.0,145.04658
5779,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,6.1,300.0,3182.0,1.0,5779,-37.8725,4,1.0,144.97899999999996
2116,0.0,0.0,4553.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.6,0.0,3066.0,1.0,2116,-37.8026,2,1.0,144.9848
10026,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,73.0,3073.0,1.0,10027,-37.72128,2,1.0,145.00995
793,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,13.9,603.0,3165.0,1.0,793,-37.9155,3,2.0,145.0723
12141,1.0,0.0,4407.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,21.3,941.0,3135.0,2.0,12143,-37.81289,3,4.0,145.24213
6898,0.0,0.0,5070.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,12.4,592.0,3060.0,1.0,6898,-37.7111,3,4.0,144.9664
2674,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.4,0.0,3011.0,1.0,2674,-37.7962,3,1.0,144.8851
94,0.0,0.0,3280.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.3,129.0,3206.0,1.0,94,-37.8422,3,0.0,144.94899999999996
4225,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.4,600.0,3015.0,1.0,4225,-37.8472,3,4.0,144.8707
3756,0.0,0.0,3873.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,9.2,214.0,3012.0,2.0,3756,-37.7831,3,2.0,144.8825
2891,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,13.0,734.0,3046.0,1.0,2891,-37.7007,3,4.0,144.9378
2371,0.0,0.0,9264.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0,916.0,3040.0,1.0,2371,-37.7502,2,1.0,144.9065
11459,0.0,0.0,11364.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.3,530.0,3070.0,1.0,11461,-37.77062,3,2.0,145.00891
3228,1.0,0.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.5,505.0,3081.0,1.0,3228,-37.7375,3,0.0,145.0555
7863,0.0,0.0,3593.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.4,143.0,3031.0,1.0,7864,-37.7868,3,0.0,144.9336
6359,0.0,0.0,7217.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.6,632.0,3142.0,2.0,6359,-37.8338,4,2.0,145.0086
11225,1.0,0.0,6202.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,15.5,862.0,3106.0,2.0,11227,-37.75571,5,2.0,145.15521
7326,0.0,0.0,3224.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,14.0,689.0,3166.0,1.0,7326,-37.8961,3,2.0,145.1046
6028,0.0,0.0,4217.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,13.3,609.0,3020.0,1.0,6028,-37.7661,4,1.0,144.8396
11045,0.0,0.0,8524.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,16.1,594.0,3088.0,1.0,11047,-37.69039,3,1.0,145.09753
1865,0.0,0.0,3582.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,13.6,277.0,3148.0,2.0,1865,-37.8796,3,2.0,145.1044
4612,0.0,0.0,7485.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.9,215.0,3044.0,2.0,4612,-37.7247,4,1.0,144.9257
